num,den,share_den,loo_b,dose,ctry,sector,pct_dose
0.04623986141244842,0.0003119576261888749,1.8210293911663177e-06,0.028724061838931822,0.0,44,1101,30.545876887340302
-1.6144445112416335,0.04043298656885946,0.0002360245454295992,0.028821070553124252,0.0,44,1103,30.545876887340302
-0.626560598140403,0.07327609680608382,0.0004277437534834841,0.02876345857511122,0.0,44,1200,30.545876887340302
0.3847531850563024,0.015197142325750956,8.87121856100246e-05,0.028704326317136108,0.0,44,1312,30.545876887340302
-0.06466929069419933,0.006442189902524513,3.760580338840385e-05,0.028730546359299267,0.0,44,1392,30.545876887340302
0.2694263986250845,0.043354878743439414,0.00025308087321594886,0.028711105630416997,0.0,44,1393,30.545876887340302
-0.4903795157054781,0.0525377947514374,0.00030668546096547684,0.02875547426088788,0.0,44,1410,30.545876887340302
-0.009529151312022784,0.0023799531468569344,1.3892799105354276e-05,0.02872732078143763,0.0,44,1512,30.545876887340302
0.0368788323707595,0.0019897190387031223,1.1614836585042568e-05,0.02872461109526794,0.0,44,1520,30.545876887340302
-0.1686372610235471,0.038461953217953655,0.0002245187851543388,0.028736669126942525,0.0,44,1709,30.545876887340302
1.1486152129671574,4.067248303977264,0.02374225882277242,0.02866651705503958,0.0,44,2011,30.545876887340302
0.8522666746421155,0.18961691482247933,0.0011068746072101286,0.028677327523463105,0.0,44,2013,30.545876887340302
-0.4449694738712119,0.010748348083054683,6.274268080844482e-05,0.028752753334931564,0.0,44,2023,30.545876887340302
-0.19248714112557386,0.05545260918175664,0.00032370047294724295,0.028738089852029355,0.0,44,2220,30.545876887340302
0.5747726502577889,0.0783890728503,0.0004575903700467531,0.028693339906210685,0.0,44,2393,30.545876887340302
3.59639484294994,0.8198528974722812,0.004785830181391259,0.028518188496985515,0.0,44,2420,30.545876887340302
-0.4903140987506016,0.09077259304775559,0.000529878246195724,0.028755534622685652,0.0,44,2511,30.545876887340302
0.21461475604185004,0.013483902177852185,7.8711273942743e-05,0.02871425515823822,0.0,44,2593,30.545876887340302
-0.9146507118171723,0.38983751582835713,0.0022756474421718105,0.0287808075365828,0.0,44,2599,30.545876887340302
0.16549201849127643,0.002578547258056687,1.5052077427302856e-05,0.02871710438259393,0.0,44,2610,30.545876887340302
-0.10702726694790098,0.04484127371999832,0.0002617575931034021,0.02873308338126633,0.0,44,2620,30.545876887340302
0.08621168548409397,0.003862087248995807,2.2544646455964232e-05,0.028721734465634457,0.0,44,2630,30.545876887340302
-0.8236138621871338,0.09366578502888287,0.0005467670387419578,0.028774995710821222,0.0,44,2640,30.545876887340302
-0.03578019779457391,0.003241678678923589,1.8923057670220136e-05,0.028728854612058635,0.0,44,2651,30.545876887340302
1.0562719045054103,0.09228205035239287,0.0005386895907043878,0.02866525586491791,0.0,44,2652,30.545876887340302
0.27743725584777734,0.018817016783114884,0.000109842932948129,0.028710596876842336,0.0,44,2670,30.545876887340302
-0.014375363511637568,0.10205175334627062,0.000595719503747916,0.028727770821367477,0.0,44,2710,30.545876887340302
0.006715463775083204,0.04317265764712566,0.00025201717114803725,0.028726440918674625,0.0,44,2740,30.545876887340302
-0.06384702680180886,0.00911713857852375,5.322061690768224e-05,0.028730502846455497,0.0,44,2790,30.545876887340302
0.1304791580806241,0.057604299690001394,0.0003362608059132175,0.028719240481252333,0.0,44,2811,30.545876887340302
1.0093934038846417,0.0687907994047123,0.0004015611642138946,0.028667953065067423,0.0,44,2812,30.545876887340302
-0.06845358164330366,0.004727032429170032,2.7593699476682083e-05,0.02873076438799081,0.0,44,2813,30.545876887340302
0.054642433015766864,0.049494577060700734,0.00028892090452154015,0.02872365381064412,0.0,44,2814,30.545876887340302
0.13530958166825752,0.026894160078408294,0.00015699265490583446,0.028718907023900852,0.0,44,2816,30.545876887340302
-0.165894948953013,0.008715642078293475,5.087691101306475e-05,0.02873645914752171,0.0,44,2817,30.545876887340302
0.12546658502375846,0.13434008327072344,0.0007842002230764578,0.028719661734570308,0.0,44,2818,30.545876887340302
-0.003340858093699786,0.16431959858127015,0.0009592034091834467,0.028727231105984612,0.0,44,2819,30.545876887340302
-0.09253770324622755,0.001758894065007205,1.026741300559475e-05,0.028732165302807613,0.0,44,2930,30.545876887340302
0.9074580892258479,0.05766187450033697,0.0003365968945772223,0.028673884859123217,0.0,44,3011,30.545876887340302
-0.04182949625613794,0.01980460625541499,0.0001156079128828592,0.02872923551223933,0.0,44,3100,30.545876887340302
0.23968471223879728,0.02143858808050749,0.00012514615999826547,0.028712805049847984,0.0,44,3211,30.545876887340302
0.4544714960315678,0.03494727314658346,0.00020400210220382624,0.02870028964765634,0.0,44,3230,30.545876887340302
-0.5915861843700122,0.05676036374130412,0.00033133439271532675,0.028761389232252507,0.0,44,3240,30.545876887340302
0.009051592714980697,0.00025496217788200667,1.4883227098215005e-06,0.02872623258086426,0.0,44,3250,30.545876887340302
0.5508470877567169,0.02758405695312916,0.00016101987649066549,0.028694651449220874,0.0,44,3290,30.545876887340302
0.4388393459920928,0.06324680973990615,0.00036919853776596213,0.028701249578163033,0.0,44,Wastes,30.545876887340302
0.5191369079384545,0.16581733495299578,0.0009679463336198567,0.028696734072225633,0.0,48,1020,30.545876887340302
-0.3144847041226462,0.010485745076241415,6.120975532924504e-05,0.028745135938333232,0.0,48,1312,30.545876887340302
-0.6609973290484271,0.09359920466452856,0.0005463783808275963,0.028765502928202413,0.0,48,1392,30.545876887340302
0.035548264348846524,1.2493592084693117e-05,7.293041258652965e-08,0.02872468545081687,0.0,48,1410,30.545876887340302
0.2875061904624859,0.07532904950429455,0.00043972771184279163,0.028710103820009988,0.0,48,1512,30.545876887340302
