Coefficient,Estimate,Std. Error,t value,Pr(>|t|),2.5%,97.5%
DDD_dev,0.03855236687174419,0.013817333176181432,2.7901452747916258,0.0052684396168594105,0.011470891484038143,0.06563384225945024
DDD_adv,0.002403616648003447,0.010509720627150705,0.22870414288596483,0.8190988745716254,-0.018195057268789647,0.02300229056479654
IPxUS_dev,-0.02346517406268219,0.016203632542986325,-1.4481428161513694,0.1475771132652539,-0.05522371026565656,0.00829336214029218
IPxUS_adv,-0.0005094977968993298,0.008736039508122231,-0.05832137050497884,0.9534926452843626,-0.017631820600337914,0.016612825006539256
Adv_Dec_US,-0.04413664994984247,0.06723373684898065,-0.6564658163948481,0.5115244549652012,-0.1759123527198881,0.08763905282020314
