Coefficient,Estimate,Std. Error,t value,Pr(>|t|),2.5%,97.5%
TrCsPost,-0.6709540243170362,0.6779488181724573,-0.9896824160350675,0.32232937233749004,-1.9997092912965466,0.6578012426624742
TrPost,0.3494483964148032,0.14351104736561215,2.434993004577133,0.014892077601992293,0.06817191219458152,0.6307248806350249
