pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,p_aug,fit_x,meas
0.1256145559563704,1.8381451669148938,14.633217885619366,1.7139796100278963,1.3469118080034004,0.367067802024496,0.0019246485890012704,20,374,32,2819,Argentina,0.030927835051546393,0.2362997788092551,vol
0.2868094295720173,0.8012872778019504,2.7937968392379813,-0.6282601612658523,-0.6877018738605932,0.05944171259474097,-0.030741475058854738,20,823,32,2821,Argentina,0.3840304182509506,0.539531459967234,vol
0.3525014615457843,0.6250479998339524,1.773178463127503,-0.5223490547943508,-0.5088659805671182,-0.013483074227232566,-0.04879816774121529,20,706,32,2822,Argentina,0.5225806451612903,0.6631080033602087,vol
0.1219438523662673,0.6993461773969663,5.734985108527068,0.5921434131664352,0.6423439823545833,-0.0502005691881482,-0.008055671508176897,20,651,32,2823,Argentina,0.32978723404255317,0.22939463601101945,vol
0.4210687564938017,0.9436140177966706,2.2409974695203037,-0.8332008158251835,-0.754337682279362,-0.07886313354582146,-0.019540065269294506,20,893,32,2824,Argentina,0.3688760806916426,0.7920933467100116,vol
0.33749259657447295,0.6305667641871874,1.8683869530395554,-0.19159683024146681,-0.008961039413686617,-0.1826357908277802,-0.09970832745408194,20,752,32,2825,Argentina,0.9932432432432432,0.6348740821725185,vol
0.5711037334472017,1.9520068771894572,3.4179550279019835,-0.23555949086767036,-0.006026107629309357,-0.229533383238361,-0.09215910632313133,20,554,32,2826,Argentina,0.9953271028037384,1.0743315920934051,vol
0.2686555811735891,0.9944686038429997,3.701648778330921,-0.6784319058276801,-0.7226728732680516,0.04424096744037152,0.0018231526804616917,20,784,32,2829,Argentina,0.34523809523809523,0.5053813542854109,vol
2.281981643064564,2.4264328795936603,1.063300788140919,-1.8444122045652467,-1.2589259108043143,-0.5854862937609324,-1.5227854043485378,20,363,32,2910,Argentina,0.2560483870967742,4.292748984363149,vol
1.1835959009560253,1.150683430051452,0.9721928143904613,0.8446845267586824,0.9546783094612377,-0.10999378270255523,-0.16646869006508683,20,445,32,2920,Argentina,0.3603238866396761,2.2265210227116676,vol
0.16357554485588433,0.561703555805579,3.4339091231544367,0.4541440796669187,0.46051122942892925,-0.006367149762010522,-0.010756295689600692,20,447,32,2930,Argentina,0.43609022556390975,0.30771008004417993,vol
0.25740334103516055,0.7822414929344434,3.038971793406487,-0.5423511534694769,-0.4649019693228346,-0.0774491841466423,-0.03805277461066361,20,725,32,3091,Argentina,0.5230125523012552,0.4842142066123115,vol
0.42273250206693197,0.6320200250129617,1.4950826395480064,0.1836675178476299,0.15761255697695456,0.026054960870675346,-0.049902606448343635,20,275,32,3230,Argentina,0.8962536023054755,0.7952231011236809,vol
0.40599368535941094,0.770917419643778,1.8988409116789928,-0.6457224750324927,-0.3955108131279484,-0.2502116619045443,-0.10975672942652609,20,721,32,3250,Argentina,0.6297376093294461,0.7637348818213756,vol
0.1319188907892992,1.0701066420359964,8.111852939585205,-0.831030820058579,-0.8347532697133152,0.0037224496547362137,-0.024377871051606572,20,137,32,3290,Argentina,0.17647058823529413,0.2481591761157104,vol
0.6178089795577432,1.916888242995327,3.1027199448728084,-1.8734091586412287,-1.7601753415081751,-0.1132338171330536,-0.15452880608537514,20,911,76,1812,Brazil,0.1278538812785388,1.1621911497786312,vol
0.22858499984834885,0.4497279210909871,1.9674428391598402,-0.3880313865059062,-0.20369606794009862,-0.18433531856580757,-0.016203591881276038,20,86,76,2011,Brazil,0.8307692307692308,0.4300025939831311,vol
0.261940098934319,1.1078261829965597,4.229311157412157,-1.0139563551851536,-1.703014271100666,0.6890579159155125,-0.187983559337534,20,223,76,2013,Brazil,0.07317073170731707,0.49274852717667855,vol
0.22736470821186142,2.1384078143121044,9.405187951682931,-1.948647344986373,-2.0294722458951733,0.08082490090880043,-0.06628280072483839,20,451,76,2021,Brazil,0.046153846153846156,0.42770704279012356,vol
0.485794311196662,0.244425661815998,0.5031464061691086,-0.05972004086353594,0.494604972494411,-0.5543250133579469,-0.23874968227764806,20,531,76,2023,Brazil,0.5567282321899736,0.9138518017166471,vol
0.20779789099857698,0.41363304240963167,1.9905545740715158,0.37681416236398535,0.4429468885865747,-0.06613272622258934,-0.10332848107203395,20,275,76,2029,Brazil,0.5083798882681564,0.3908989313073575,vol
0.950356925453734,0.9502612838626833,0.9998993624516336,-0.2028909898520137,1.0067659167403453,-1.209656906592359,-0.22415939817933198,20,574,76,2030,Brazil,0.3381742738589212,1.7877636040250025,vol
0.1861897933671278,0.19018252456398255,1.0214444149953048,-0.17426536045435626,-0.48974526469681745,0.3154799042424612,-0.1568188176218311,20,189,76,2100,Brazil,0.41935483870967744,0.35025086586680704,vol
0.13694366079129205,0.4136999292779651,3.020949833584932,-0.2893813003697179,-0.25209525727828574,-0.03728604309143212,-0.016432195858296292,20,348,76,2219,Brazil,0.7777777777777778,0.257611520479772,vol
0.35397592559146507,0.5941848795352727,1.6786025166610918,-0.5648779193556495,-0.5702807159048955,0.005402796549246058,-0.1969542095819847,20,121,76,2220,Brazil,0.4838709677419355,0.6658816908935036,vol
0.5532902474644109,1.3109403901570758,2.3693538719772915,-1.2240028938677399,-0.6707584129059999,-0.55324448096174,-0.2000646230461485,20,236,76,2393,Brazil,0.4666666666666667,1.0408217590528996,vol
0.295194627662017,0.28063992329466336,0.9506945486012773,-0.07703092934897171,0.5349139384097608,-0.6119448677587325,-0.047497743422997646,20,51,76,2410,Brazil,0.4924812030075188,0.5553052724752917,vol
0.2678166763085955,0.3230810588652199,1.2063515361266943,-0.2112026524593258,-0.5597979103297577,0.3485952578704319,-0.15192916955698396,20,116,76,2420,Brazil,0.456,0.5038032486866548,vol
0.5784054956409189,1.6562475584761869,2.8634713379424825,-1.6285768897660196,-0.8815754735627016,-0.747001416203318,-0.31269940176373384,20,394,76,2512,Brazil,0.34418604651162793,1.0880672995371545,vol
