pre,post,ratio,tau_scm,tau_aug,corr,gap_pre,n_pool,n_cand,i,k,name,meas,p_scm,p_aug,fit_x,credible
0.12397369843864185,0.6006030957394788,4.844600937970198,0.5591609186729869,0.4050022586794609,0.15415865999352601,0.012023215486781747,20,333,76,3250,Brazil,vol,0.10887096774193548,0.6612903225806451,0.2344763579739228,True
0.9825009332807194,1.0327932863804663,1.051188097024817,0.6913407368960849,0.4987327108789098,0.19260802601717505,0.20723402509625333,20,566,100,1061,Bulgaria,vol,0.8588709677419355,0.5967741935483871,1.8582428647610407,True
0.15782991282322653,0.8584863989409935,5.439313648373613,0.04641576268347869,0.05156179303653603,-0.005146030353057344,-0.0021346962957002284,20,431,100,1312,Bulgaria,vol,0.0846774193548387,0.9536290322580645,0.2985099549679718,True
0.762968532108558,1.4386659861760198,1.8856164122524008,1.0196213269946952,1.1309436136475466,-0.11132228665285145,-0.18026052610214582,20,371,100,1399,Bulgaria,vol,0.5625,0.3245967741935484,1.4430325537643491,True
0.7205834288328018,1.0645193152319408,1.4773019648207077,0.9766375027274332,0.2524507676952559,0.7241867350321773,0.012378110424017728,20,556,100,2011,Bulgaria,vol,0.7116935483870968,0.8024193548387096,1.362867931964616,True
1.371139111389395,0.6641691580561411,0.4843922491446757,0.414309024810791,-4.181201212661356,4.595510237472147,-0.21610041098161178,20,875,100,2013,Bulgaria,vol,0.969758064516129,0.02217741935483871,2.5932896183887393,False
0.846167797384605,2.3254423867236946,2.7482047815,2.1879437715382544,2.7022384003519395,-0.5142946288136852,-0.15955996278104445,20,409,100,2022,Bulgaria,vol,0.3407258064516129,0.06048387096774194,1.600390614012015,True
0.5010415511955458,0.5747514563017522,1.1471133580245503,0.23615359433230232,-0.18788629261896184,0.42403988695126416,-0.09457290254242504,20,561,100,2029,Bulgaria,vol,0.8185483870967742,0.842741935483871,0.9476396977547765,True
0.3078816970064169,1.3538123567002094,4.397183625605368,1.2450292158846317,1.1743804448805337,0.07064877100409787,0.006504416143571506,20,366,100,2100,Bulgaria,vol,0.14516129032258066,0.30443548387096775,0.5823088276794842,True
0.27052185216026925,0.42732207019030755,1.579621264522257,0.23264075813275298,0.14022910613196637,0.09241165200078659,-0.009281087855189036,20,306,100,2220,Bulgaria,vol,0.6592741935483871,0.8810483870967742,0.5116486758543687,True
