,"cluster: i,s,t (current)","cluster: i,s,t (current)","cluster: i,s,t (current)","cluster: i,s,t (current)","cluster: i,s","cluster: i,s","cluster: i,s","cluster: i,s",cluster: i (exporter),cluster: i (exporter),cluster: i (exporter),cluster: i (exporter)
,Estimate,Std. Error,t value,Pr(>|t|),Estimate,Std. Error,t value,Pr(>|t|),Estimate,Std. Error,t value,Pr(>|t|)
Coefficient,,,,,,,,,,,,
DDD2_frac_policies_dev,-0.043328554551785456,0.010841142656207132,-3.9966778342297293,6.423762888418949e-05,-0.043328554551785456,0.020031261148828652,-2.1630467612529296,0.030537583233637866,-0.043328554551785456,0.01542470536802077,-2.809036122117202,0.004969007094452138
DDD2_frac_policies_adv,-0.03368749569420506,0.024757677936925734,-1.3606888246963027,0.17361204769437366,-0.03368749569420506,0.03530007078797404,-0.9543180776193131,0.3399226600919256,-0.03368749569420506,0.02649807336307987,-1.2713186816495992,0.20361529886737406
frac_policies_x_US_dev,-0.00793510566441531,0.0031064731334253704,-2.554377689294747,0.010637779640162437,-0.00793510566441531,0.006988175573838171,-1.1355046221394591,0.2561639463685801,-0.00793510566441531,0.004306545758176813,-1.8425685247507175,0.06539203298965535
frac_policies_x_US_adv,0.006361922138529039,0.007754117233585136,0.8204573063422189,0.4119554581853042,0.006361922138529039,0.013343139102754599,0.47679351084750843,0.6335091670215509,0.006361922138529039,0.011567328845603174,0.5499906005479607,0.5823258205619921
Adv_x_Decouple_x_US,0.10011685311829187,0.07450846983491521,1.3436976137090977,0.17904618930630223,0.10011685311829187,0.16228535355992213,0.6169185999975333,0.5372884177510451,0.10011685311829187,0.24561883626034214,0.4076106484446235,0.6835595453496568
