num,den,sh,loo,ctry,sector,trt
-0.0014776115919012348,0.0005151178663429498,0.000864680096200957,-0.14851643368943987,44,2740,False
0.013461448415839364,0.0005108467031911869,0.0008575104948218088,-0.14876719319429277,44,2790,False
0.002424102456336572,2.0272018072765796e-05,3.402873727093076e-05,-0.14858069447539304,44,2811,False
0.015584948379018143,1.5187052467582581e-05,2.5493081965701883e-05,-0.14880160063829595,44,2812,False
-0.0014565245729114044,1.87991177626336e-06,3.1556317529597988e-06,-0.14851550815203018,44,2813,False
0.0007958679778455528,1.615856429111326e-05,2.712386783417649e-05,-0.14855335256212293,44,2814,False
0.00377712208562808,1.510069286552897e-05,2.534811819354284e-05,-0.14860339345617377,44,2816,False
-0.010035547984727292,3.4619558396269126e-05,5.811260886181519e-05,-0.14837158166046954,44,2817,False
0.001925406068585917,1.5346939600672822e-05,2.576146951475599e-05,-0.1485723110406819,44,2818,False
-2.7309823280727058e-05,1.161163798362576e-06,1.949136868424526e-06,-0.14853949724950788,44,2819,False
0.046918345268874256,0.0004360581515052226,0.000731969960719084,-0.14932862011933445,44,2930,False
0.012535768887269072,1.9219522320290477e-05,3.226201126904994e-05,-0.14875042697498414,44,3011,False
-0.0008613320478910565,7.90469501296243e-06,1.3268870856242098e-05,-0.14852551411231435,44,3100,False
0.005520595511692247,1.1204044549087287e-05,1.8807179776782746e-05,-0.14863264979640578,44,3211,False
0.010961856547009867,1.9101733306360864e-05,3.206428988807912e-05,-0.14872400688068552,44,3230,False
-0.04151813097941815,0.000298569286116152,0.0005011802849596477,-0.14784376777982286,44,3240,False
-0.014024619422579345,0.0005897291879018704,0.000989923130695699,-0.14830600274879085,44,3250,False
0.009968719647883192,9.101051192388148e-06,1.5277081877266407e-05,-0.1487073110529602,44,3290,False
0.04388479157113853,0.0006241650485330966,0.0010477273833316334,-0.1492781696834391,44,Wastes,False
0.02497152347571372,0.00038477952216710916,0.0006458933304054827,-0.14896008846847955,48,1020,False
-0.0703959323179021,0.0005348590172825846,0.0008978177165572201,-0.14735960524379108,48,1312,False
-0.0347845795612601,0.0002662870849196168,0.0004469911786209937,-0.14795671798787005,48,1392,False
-0.07430182019643915,5.4848844454992465e-05,9.206961590471986e-05,-0.14729285335507336,48,1410,False
0.018236325120648454,0.00029319161416903794,0.0004921532909445112,-0.14884680143566192,48,1512,False
0.32011484882113017,0.003664913155196583,0.006151946314930815,-0.15392289005499488,48,2011,False
-0.05813247432716549,0.00010114651870313953,0.00016978518361930546,-0.14756438794416815,48,2012,False
0.006787074887283152,0.0002053009058610729,0.000344619394179407,-0.1486543933372654,48,2023,False
0.035686332962711315,4.955590898182905e-05,8.318486106868128e-05,-0.14913910987355342,48,2220,False
0.06346957928716904,8.967811623888746e-05,0.00015053425098040786,-0.14960558234345955,48,2310,False
0.0018992688930420708,6.812857212864086e-05,0.00011436105045327026,-0.14857200393450007,48,2420,False
-0.02326161368000413,0.00014729762086027482,0.00024725471449836794,-0.14814984817322144,48,2599,False
-0.019451030322723183,0.00016962945289145996,0.0002847410684587892,-0.14821386858383048,48,2620,False
-0.001046169780755558,4.451247903532257e-05,7.471892778182334e-05,-0.14852250268124675,48,2651,False
-0.0146184930852422,0.00022918596360920862,0.00038471300261517675,-0.1482951363433158,48,2710,False
-0.045062669579196454,0.00029061641128176185,0.00048783053915157606,-0.14778424890442715,48,2790,False
0.0056136242944500115,4.7963127303661605e-05,8.051120770759203e-05,-0.14863430309707773,48,2813,False
0.02448607421579204,4.398363648135985e-05,7.383120933850458e-05,-0.14895108753572722,48,2819,False
0.010046580487347972,0.00023493417322831088,0.0003943619835012707,-0.14870918176425865,48,2930,False
0.015137600291438826,7.92400356344775e-05,0.00013301282310749932,-0.14879425140643085,48,3211,False
-0.04166822170159867,0.00010374060327402758,0.00017413963032532505,-0.14784076483304778,Bangladesh,1020,False
-0.012055206531051212,6.564692012458853e-05,0.00011019533376237872,-0.14833775678354152,Bangladesh,1030,False
-0.02924764021790101,0.0001765616688464486,0.0002963775298407259,-0.14804943883236238,Bangladesh,1040,False
0.00377938521685963,0.00038526273786770567,0.0006467044593252461,-0.1486043548080627,Bangladesh,1050,False
-0.009733810488884458,0.00019611828267391925,0.00032920538503774214,-0.14837704888772543,Bangladesh,1061,False
0.0001931855093706975,5.8593423472478326e-08,9.835528983806406e-08,-0.14854319574891714,Bangladesh,1071,False
0.0009243701963089432,2.2936933759336913e-07,3.850208153404281e-07,-0.1485554698870134,Bangladesh,1072,False
-0.002045087940112886,0.00016809458649706433,0.00028216463205796353,-0.14850604283518976,Bangladesh,1073,False
0.019304216079266474,0.00035400601466176337,0.0005942367268031382,-0.14886487917593474,Bangladesh,1074,False
2.4357216634818487e-05,1.064430536162473e-06,1.7867598049791469e-06,-0.14854036429451684,Bangladesh,1079,False
-0.04413520557995606,0.000501453192982918,0.0008417424893977005,-0.14780034053512545,Bangladesh,1200,False
-0.03910373120879691,0.0005076875216786665,0.0008522074728288891,-0.1478848153681349,Bangladesh,1311,False
-0.03626095848207131,0.00018759505868607128,0.0003148982475469061,-0.14793173987925753,Bangladesh,1312,False
-0.049025191441461155,0.0007258804129586687,0.001218467434964911,-0.14771881273169893,Bangladesh,1391,False
