country,sector,att,lnsize
Argentina,3100,-1.1964645973945331,9.118529
Argentina,3212,1.5321313844637268,2.8923697
Argentina,3220,1.209348077196685,5.502994
Argentina,3230,-0.5307748156717393,4.8228884
Argentina,3250,0.4689450336001527,7.560927
Argentina,3290,-1.4733991715371346,7.7428236
Argentina,Wastes,2.3789278917167054,5.9194465
Bangladesh,1410,0.5746673420804843,15.457941
Bangladesh,2220,0.1252893886484799,9.657556
Bangladesh,3250,4.0843162443187255,8.786835
Brazil,1010,-0.2811453224066528,12.64142
Brazil,1020,0.3658585801310402,11.221672
Brazil,1030,0.07349849350152741,13.174731
Brazil,1040,0.10602431591355455,10.7359705
Brazil,1050,-3.0198507078924375,8.690717
Brazil,1062,0.724537415244962,9.278006
Brazil,1071,0.1236073295448797,10.400198
Brazil,1079,-0.1647050948880653,12.4112625
Brazil,1101,0.5494826117386632,7.998533
Brazil,1102,1.135610457230155,6.790957
Brazil,1103,1.0449128410667943,7.5289564
Brazil,1104,-0.34704437906764457,10.172381
Brazil,1311,-0.5962051296300013,9.246383
Brazil,1312,-0.2455012265253738,8.684767
Brazil,1391,0.34241369130760735,8.181306
Brazil,1392,-2.4364452286355163,9.102949
Brazil,1393,1.8544474300783624,6.2616024
Brazil,1394,-0.21499388349595522,10.656304
Brazil,1399,-0.9397524451353176,10.472811
Brazil,1410,-0.6456045683489491,9.721567
Brazil,1430,-0.6074190354146756,7.7003474
Brazil,1511,-0.19993509253522587,12.52389
Brazil,1512,-1.678985507330806,9.298488
Brazil,1520,-0.6304033390950184,12.298543
Brazil,1621,-1.8160709791577967,12.375414
Brazil,1622,-0.02379291596059017,12.123293
Brazil,1623,1.0580600129111695,8.340684
Brazil,1629,0.022513738003349233,11.523028
Brazil,1701,0.5918085131302012,14.01776
Brazil,1702,-0.581067766101523,9.539392
Brazil,1709,0.4920650717222432,10.509793
Brazil,1811,-4.202491230560859,6.6207247
Brazil,1812,1.1893309528894087,6.2269483
Brazil,1920,1.1897360049800665,10.655115
Brazil,2011,0.3381480155328524,14.259489
Brazil,2012,0.2618865282015395,8.394138
Brazil,2013,-1.598996718834629,12.74293
Brazil,2021,0.2760617480979089,9.0564995
Brazil,2022,1.0823845964553462,8.694781
Brazil,2023,1.0047634591319923,9.741701
Brazil,2029,-0.18220473178192348,12.414596
Brazil,2030,1.8486432820439043,7.251204
Brazil,2100,-0.17159010242606065,12.262045
