num,den,sh,loo,ctry,trt
0.04641822257838608,0.0008176944249740855,0.0005516007437557023,0.05674911759687906,4,False
-0.0227382782287861,0.00019666107605643014,0.00013266373416201475,0.0572153967664605,4,False
-0.03442493933369159,0.0018758759341054362,0.0012654293937234247,0.057294881829815326,4,False
-0.0005516449473151623,4.794686339234704e-07,3.2344020822705084e-07,0.05706565433716748,4,False
-0.11519206273053134,0.00260262184015399,0.00175567803680363,0.05784001158211069,8,False
0.015095196837563232,5.152165566204335e-05,3.475550610927667e-05,0.05696012340014173,8,False
0.0017371788882122733,0.00043642728829773093,0.00029440535421033605,0.05705038215186843,8,False
0.00017656361328855885,1.327409977502241e-07,8.954449345575288e-08,0.057060741850475216,8,False
-0.02044805991649356,7.033887272170837e-05,4.744923448568411e-05,0.0571998986363184,8,False
-0.2585584459560509,0.004585259192236328,0.0030931266051256075,0.05880793681855478,8,False
0.13038968054851746,0.0013501842960338855,0.0009108080465672292,0.05618286117480296,8,False
-0.007642753827986705,6.645502808002175e-05,4.482926848426024e-05,0.05711351499648439,Algeria,False
-0.007642753827986705,6.645502808002175e-05,4.482926848426024e-05,0.05711351499648439,Algeria,False
-0.008456804284993586,1.9043563495658684e-05,1.2846417276597158e-05,0.05711898815659588,28,False
-0.008456804284993586,1.9043563495658684e-05,1.2846417276597158e-05,0.05711898815659588,28,False
-0.18696954858333567,0.0036608616211996916,0.002469545995870588,0.05832463340041197,31,False
-0.001169397578607474,1.689520526290569e-05,1.1397176627710755e-05,0.057069827895956673,31,False
-0.021840317800918132,5.1238768767545635e-05,3.456467611626476e-05,0.057209283170311716,31,False
-0.0687243699458128,0.0021098669272988113,0.0014232751634089544,0.05752635284481449,31,False
0.3019850203722386,0.003390195500520659,0.0022869598990156942,0.05502605911698293,31,False
0.0695942160597803,0.0033231398677827503,0.0022417254743191924,0.05659373250331538,31,False
-0.001176839463460045,1.2871158841716858e-05,8.68263323467542e-06,0.05706987654828241,31,False
0.02734634318694268,0.0035685011720072045,0.0024072414345183432,0.056878828965350264,31,False
0.03923974476998495,0.00028218235319966186,0.00019035472316519792,0.056797337298838985,31,False
0.005605913967292921,0.00039916586027072487,0.00026926952010733663,0.05702427000762121,31,False
0.047240457328863186,0.0023445554272545663,0.0015815914575803463,0.05674415539344902,31,False
0.035536548581143815,0.0006515802777278281,0.00043954337321378646,0.05682245998249431,31,False
-0.032819075340191184,0.0010966756100541605,0.0007397960212138964,0.057283747740486,31,False
-0.0027553260984614063,0.0012542806610755814,0.000846113321060751,0.05708100272669055,31,False
-0.19037097692486707,0.0021157403381808562,0.0014272372520718695,0.058346971170020516,31,False
0.01316471469127137,1.0249635499506156e-05,6.91420461247687e-06,0.05697313019941763,31,False
-0.019744824857218703,7.611176678457891e-05,5.134351645881018e-05,0.05719515697457467,31,False
-0.21598450094986155,0.002442344663371638,0.0016475581729278163,0.058519886417225615,31,False
-0.028030538749111895,3.892662104841986e-05,2.6259140904483065e-05,0.05725103645541114,31,False
-0.08124529778006263,0.006059494003122938,0.0040876167145346,0.05761235280082295,31,False
-0.023904661344493067,0.001034446273462083,0.0006978173219599524,0.057223588371968184,31,False
0.12298850235976086,0.002137583736276469,0.0014419723832745479,0.056233087229891406,31,False
-0.15991266091174294,0.010346235352553357,0.006979368993155162,0.05814473068409764,31,False
0.051139089098062265,0.00036654785135110956,0.0002472660461562208,0.056717098763763935,31,False
0.05037548333985297,0.0015735558262973276,0.001061490133253914,0.056722711763444206,Argentina,True
0.0036380624844508484,0.002867734157733519,0.0019345176461849714,0.05703849462147379,Argentina,True
0.0024484532817158054,2.1553060128245192e-05,1.4539274860933775e-05,0.05704542436786133,Argentina,True
-0.006012736057289906,1.1732938270443518e-05,7.914811791240347e-06,0.05710249812984878,Argentina,True
-0.0010032448871109126,8.085193540498376e-06,5.454114194907278e-06,0.057068703670482425,Argentina,True
0.1104051002145268,0.0012711277263194442,0.0008574780233685968,0.05631764445740807,Argentina,True
0.006899706587671635,0.0004581317644111149,0.00030904677134773416,0.0570155649902082,Argentina,True
0.029823077583462237,0.0005532963528835251,0.00037324295047938273,0.05686096441597762,Argentina,True
-0.014409185395031198,3.085138764241751e-05,2.081174562244607e-05,0.057159146319085134,Argentina,True
0.00022116245875956097,4.173883280040519e-08,2.8156204216419915e-08,0.057060440960315546,Argentina,True
0.09166882977360087,0.0023824807710633583,0.001607175156347503,0.05644445994095012,Argentina,True
0.009409225517014327,0.00033692477834317827,0.00022728289767869238,0.05699858960723857,Argentina,True
-0.02405250426970045,0.0002681809598669887,0.00018090965574143092,0.05722428989971993,Argentina,True
0.0009350596908000598,0.00011929355068592405,8.047310740280478e-05,0.05705567104694416,Argentina,True
0.032405291717094914,0.0002064747229993307,0.00013928382938014147,0.05684341224616575,Argentina,True
-0.032996211279557236,0.003152154204939167,0.002126381874172877,0.0572857369956972,Argentina,True
0.0002420161096953471,5.615371376304264e-08,3.788020234737541e-08,0.057060300291193716,Argentina,True
0.00595565631120656,6.280155293771494e-05,4.2364705263282836e-05,0.05702178132197325,Argentina,True
0.15187779124737888,0.0011024937673419304,0.0007437208368775513,0.056037811609263806,Argentina,True
-0.10545727223647078,0.013743782723296544,0.009271288320728622,0.05777868392417966,Argentina,True
-0.0898407771610696,0.010943267647479382,0.007382115358874613,0.057672238690759235,Argentina,True
0.06129817382813532,0.000278640400524632,0.0001879653908300094,0.0566485337930156,Argentina,True
0.0064307391496987686,0.0001323511305012494,8.928149659784077e-05,0.05701860325556605,Argentina,True
0.15757908295993542,0.004248329492889759,0.0028658403878338086,0.056000539926260466,Argentina,True
-0.07296360671298875,0.00017345987296457058,0.00011701265413673216,0.057554198498337726,Argentina,True
0.02296522950051641,0.0019206338369959653,0.0012956222038604677,0.05690775120427554,Argentina,True
-0.00010325835758600721,2.026864572876853e-08,1.3672833906460697e-08,0.05706262943173444,Argentina,True
0.03064694410185643,0.004173225446693136,0.002815176660069696,0.056856795162484985,Argentina,True
0.013850238231136828,0.0027790821414275546,0.0018747147214782725,0.05696956986872,Argentina,True
-0.01612098732797982,0.0004941647970080047,0.0003333539538026564,0.05717087248729311,Argentina,True
-0.15834761586549603,0.0019173046670589754,0.0012933764106188288,0.05813086691044619,Argentina,True
0.10488766787778481,0.0008226558466014251,0.0005549476222180482,0.056354693809665894,Argentina,True
0.04516263030788054,0.001101514948917361,0.0007430605450197324,0.056757696293444286,Argentina,True
0.03544999763164172,0.05693540466045721,0.03840751581220012,0.05684462668797989,Argentina,True
-0.09870284433193964,0.0023852640350040736,0.0016090526920293875,0.05772869192489199,Argentina,True
-0.0020357039283867297,1.8502744293033774e-05,1.2481591168831144e-05,0.05707567244958032,Argentina,True
0.010053635748586797,3.268322310520207e-05,2.2047466171405488e-05,0.0569941255589567,Argentina,True
-0.00970077195848132,0.0008004759881644587,0.0005399855214178445,0.05712768086386133,Argentina,True
0.0026037846040787667,0.00011112248345466089,7.496106448752448e-05,0.05704441100010051,Argentina,True
-0.05538805104431048,0.004447657241475674,0.003000303007380989,0.05743729316778346,Argentina,True
-0.0012057232013151157,6.401600070118777e-05,4.3183948086915016e-05,0.05707009108230658,Argentina,True
0.007322892472222391,9.691337314854037e-05,6.537587523640381e-05,0.05701257132830323,Argentina,True
-0.05861223367509178,0.0007253843801534859,0.0004893301842116786,0.05745760074081582,Argentina,True
-0.04455380905863577,0.001719494200479805,0.0011599373199815276,0.05736314956383428,Argentina,True
-0.0036953167416493133,0.000344928296363245,0.0002326819151572216,0.057086993581754945,Argentina,True
0.10152955291798664,0.00862799002620651,0.005820274139356057,0.056380315749476335,Argentina,True
0.024942219862980373,0.0016055983399782226,0.0010831053893182365,0.05689429372778643,Argentina,True
0.09938453104481183,0.004712808979280131,0.0031791692088788044,0.05639329699892967,Argentina,True
0.01305915803339037,0.0008100854316309746,0.0005464678649453506,0.056974149670266976,Argentina,True
-0.03036990139995622,0.0028038086899775105,0.001891394769860771,0.05726788546868821,Argentina,True
-0.0017786396605242027,1.4079905634545128e-05,9.498030294472574e-06,0.057073936641011146,Argentina,True
0.002098967862150987,0.0002458006567636701,0.00016581233887069422,0.05704786822689257,Argentina,True
-0.005981184306987332,0.0004408192317171696,0.0002973680737577661,0.05710245057278445,Argentina,True
0.002275754008871621,2.869727083805329e-06,1.9358620353233654e-06,0.05704658217389441,Argentina,True
-0.16383138351646878,0.020573756409334433,0.013878655632997837,0.058175181421850894,Argentina,True
-0.06591387807086305,0.0031780175967553305,0.0021438288148956206,0.0575078079243155,Argentina,True
-0.0015676049552633534,1.2169105011207022e-05,8.209041385155305e-06,0.05707251230617092,Argentina,True
0.033643972051023305,0.001334401326239042,0.0009001611623380927,0.05683548878704085,Argentina,True
0.0014508607490948844,5.108032543221968e-07,3.445779332614216e-07,0.05705214583551637,Argentina,True
0.00016681325631827198,1.1043391768341957e-05,7.449657142025981e-06,0.057060811824225656,Argentina,True
-0.011449019179393822,0.00024276370071236363,0.00016376366742878348,0.05713925929148176,Argentina,True
0.003825669992866963,4.07914043649369e-05,2.7517087434284376e-05,0.057036141332678605,Argentina,True
0.0341312912305729,0.020848327527649427,0.01406387596525238,0.05683968367832087,Argentina,True
0.1378453196957311,0.0053018820612633286,0.0035765464444624927,0.05613406282706442,Argentina,True
0.12187301117679006,0.007190459470302482,0.004850544005958927,0.05624252931934282,Argentina,True
-0.5898434835234304,0.0312790232416834,0.021100220274354032,0.061053784680882364,Argentina,True
-0.019782223752821407,1.184885049422747e-05,7.993003921328102e-06,0.057195384465869706,Argentina,True
-0.21085470309744722,0.014220221903229613,0.009592684918258031,0.05848992840472931,Argentina,True
-0.08675336698216972,0.001542932963082901,0.0010408325457626673,0.05764775420801309,Argentina,True
0.016491123855489932,0.0011329068110095583,0.0007642368841863854,0.056951122192879976,Argentina,True
-0.050982139042206776,0.030065348798523274,0.020281499117553153,0.05741749357858848,Argentina,True
0.005230523668451308,0.00015714309505034715,0.0001060056733401253,0.057026709220081365,Argentina,True
0.02714216325509597,0.00428080526860799,0.002887747914035651,0.056880479677556675,Argentina,True
-0.012601978568495271,3.624269267474272e-05,2.4448615062687996e-05,0.05714695732940553,Argentina,True
0.027477431829581747,0.0006811716161271122,0.0004595051141419933,0.05687683680811727,Argentina,True
0.0013343324890396635,0.0010097831782215293,0.0006811800779449424,0.057053320351740974,44,False
0.15687160606736342,0.01391182041584016,0.00938464327748889,0.05600896378304065,44,False
-0.03651181137948576,0.00018260192404427435,0.00012317970385726442,0.05730830502837908,44,False
-0.0681912030625993,7.571575340374799e-05,5.1076373539974116e-05,0.057521966826636364,44,False
-0.3474030525831059,0.01705694549252663,0.01150628343855511,0.059412282384111476,44,False
0.00774108460156751,5.4596169723807036e-06,3.6829513454025238e-06,0.05700971511276676,44,False
0.006367970890564835,5.9085111443359363e-05,3.985766616676941e-05,0.05701899849740491,44,False
0.05823146558196105,0.0009664934451697286,0.0006519776666051367,0.05666948420269324,44,False
-0.05909166745281558,0.0006888785374354325,0.00046470405325163805,0.05746082077314456,44,False
-0.0029314777588579015,7.199941121036193e-05,4.856940142996198e-05,0.05708173576579553,44,False
0.0025813226230771737,9.18801477280444e-06,6.198055933275965e-06,0.057044523298806174,44,False
-2.5093470338057152e-05,1.139616750113919e-09,7.687632785061682e-10,0.05706210213925542,44,False
0.05955461532961326,0.01565623191995998,0.010561389325523876,0.05666617375487439,44,False
0.17963937536664099,0.012656488317719587,0.008537820677462409,0.05585488939163188,44,False
0.08086666179318328,0.00037618080457456235,0.0002537642489081704,0.056516565521148726,44,False
-0.05841173165125521,0.005255016328968779,0.003544931733635586,0.05745800388281766,44,False
0.039292679447897785,0.0004322653840388804,0.0002915978146032331,0.05679703771431136,44,False
0.23273379451071413,0.0032183099012835733,0.002171009219294384,0.055493160745546784,44,False
0.0038392819150387747,4.7265395081217095e-06,3.188431556388895e-06,0.057036035633171105,44,False
-0.03103703692497015,0.0003397552067718124,0.00022919224960613318,0.05727143393498817,44,False
-0.10001804127191882,0.005562436413474443,0.0037523113391210207,0.05773880164199313,44,False
0.05009859844694232,0.00025255518261886687,0.00017036881054476947,0.056724074109181497,44,False
0.0011200012290414289,3.816061192730166e-06,2.5742406060723014e-06,0.05705437902156914,44,False
-0.04282807388290269,0.0012127071957451323,0.0008180686705209062,0.05735131188676511,44,False
0.09113313894742311,0.001127334307384254,0.0007604777817021087,0.05644759571708487,44,False
0.00598343233531958,0.00011408932480956341,7.696243791993019e-05,0.05702161367843524,44,False
0.11093083312431382,0.0009662673283436461,0.0006518251325953241,0.056313982122789694,44,False
0.19468949147107897,0.007224318247541426,0.004873384478068361,0.055751312423205884,44,False
0.004431023178887033,0.0023002482181263134,0.0015517026766831813,0.05703292702468,44,False
0.004486163278513097,0.000423166654404219,0.0002854599886863323,0.05703183288190867,44,False
0.007600340857343552,0.0001355665491544114,9.145055543742663e-05,0.05701071457964647,44,False
0.0010995197286713817,4.2131135073220186e-06,2.8420843694020194e-06,0.05705451733860471,44,False
0.034573917237442436,8.900842926677828e-05,6.004335395296073e-05,0.05682873806869855,44,False
0.02641301846047498,0.0005554985103271349,0.0003747284830287832,0.05688396894199139,44,False
0.0019252019828603006,0.0001717334419761618,0.0001158480373946291,0.05704901191544914,44,False
-0.003831852714128709,3.840228832050032e-05,2.590543625166604e-05,0.05708779658458317,44,False
-0.010220510808409335,5.762444682806589e-05,3.887233024718179e-05,0.05713090064788969,44,False
0.10208562919022898,0.018372328573629252,0.012393615262888959,0.05638027063206568,44,False
0.0009034493587817445,0.004129976562672853,0.0027860018046914807,0.05705742799059351,44,False
0.21352683268821487,0.008590984125340437,0.005795310678902328,0.055624746036833636,44,False
0.29497382110218134,0.004448218247414178,0.003000681451067871,0.05507374946650092,44,False
-0.012403234050907774,0.0009852819081283748,0.0006646519980246571,0.05714598248784763,44,False
0.02470138981047556,0.0003153225713815297,0.00021271046932052224,0.05689542311780622,44,False
0.009778954206374016,2.1573126863589436e-05,1.455281149002475e-05,0.056995974235933514,44,False
-0.24413521441318692,0.007546681094690363,0.0050908441803919945,0.0587118104287011,44,False
-0.04019298076815397,0.0053756534667561105,0.003626311198745869,0.05733514603920571,44,False
-0.006065970956990178,3.4998718920943843e-06,2.36094545806659e-06,0.05710285407073268,44,False
-0.060341456086450695,0.0011553370637697458,0.0007793678961234424,0.05746943247955605,44,False
0.08571416282628622,0.004351111739302894,0.0029351752907447143,0.05648537974875213,48,False
-0.1028952555941202,0.0010143772262418286,0.0006842791333224164,0.05775643944546149,48,False
-0.0569966611078316,0.0007022069408655959,0.00047369513478602316,0.057446693367534774,48,False
-0.07870117045411594,6.303368917519099e-05,4.25212998508618e-05,0.057592860130132595,48,False
0.039674331480139685,0.0018208243339656368,0.001228292655775117,0.05679499515381894,48,False
0.4780567426091999,0.008269900580459915,0.005578713968989054,0.053840058707755746,48,False
0.20065016180632256,0.0012151424888197984,0.000819711471829343,0.05570884257725683,48,False
-0.005751005364912213,0.0002187586114205561,0.00014757030141958913,0.05710081228982594,48,False
-0.19427381218360296,0.0014673205112714764,0.0009898258574662466,0.05837304397881619,48,False
-0.1938837121199296,0.0006981280968764031,0.00047094362602017394,0.058370109538541694,48,False
-0.0016567867620189366,0.0005082444821874255,0.000342851835382393,0.05707330490104845,48,False
-0.07376715008710309,0.0016318264406486288,0.0011007983555354809,0.05756018532141873,48,False
0.05610262785536886,0.0013060523090331292,0.0008810374671068082,0.05668397486232255,48,False
-0.007339866518704167,0.0020130595371155515,0.0013579707822181117,0.057112221741362296,48,False
-0.011754384823187004,0.0001897514909197493,0.00012800266251467254,0.05714129879771673,48,False
0.058948047268171405,0.0005081673124540522,0.00034279977818226534,0.05666447505542517,48,False
0.008291603798353614,0.00011271762471913878,7.603711573724321e-05,0.05700604266352703,48,False
-0.11225989690295134,0.0009047475715604558,0.0006103251020694304,0.057819569165109524,48,False
0.03999029463408176,0.0034224477661190973,0.0023087166496410503,0.05679347731959292,48,False
0.07641199885714789,0.002698095613662799,0.0018200827861429587,0.05654750160277913,48,False
2.573923649079677,0.5661401212912818,0.3819071066604269,0.03985093847247796,Bangladesh,False
0.5931982400934277,0.5454408522025714,0.36794378261685906,0.05325628618748799,Bangladesh,False
-1.386114739164609,0.5457929221997404,0.3681812821843761,0.06665781470164499,Bangladesh,False
0.008122469761581494,0.567176844313572,0.3826064598328324,0.05722609098388293,Bangladesh,False
0.32222733380553825,1.582142662027041,1.0672826455058693,0.055480382480426194,Bangladesh,True
-1.7796762644835187,1.4679443421768492,0.9902466816529742,0.06975805942170685,Bangladesh,True
-0.2798916682884348,0.48626673583459923,0.32802607546030804,0.05914403543856003,Bangladesh,False
3.8380326164855343,1.4659401969644497,0.9888947243007042,0.03148264204042618,Bangladesh,True
0.04477768888731207,0.0018167632942185387,0.001225553157404449,0.05676056692021636,51,False
