K,i,name,pre,post,ratio,p,gap_pre,gap_post,g_US,g_RoW,g_US_pre,g_RoW_pre,w_max,n_pos
15,32,Argentina,0.24016164019983985,0.15292517422551236,0.6367593679750957,0.9672131147540983,-0.005391565260482406,0.05286298904359678,1.7730393481553903,1.7201763591117936,2.011613331238726,2.0170048964992078,0.29907939613120615,6
15,50,Bangladesh,0.12876032815166347,0.3053144404106765,2.3711840812571907,0.36885245901639346,-0.006916443817419965,-0.2664837839389303,0.9273204154792867,1.193804199418217,1.132699746838759,1.1396161911264473,0.5424372708613334,6
15,68,Bolivia,0.2661522957853756,1.192294468891579,4.479745197663227,0.09836065573770492,0.012450243150438522,-1.0891646816233551,-0.2336819378285236,0.855482743794832,0.6016950806264646,0.5892448374760263,0.5492945837473395,4
15,76,Brazil,0.09157826853558557,0.34563022950254585,3.7741511717732523,0.14754098360655737,0.00983144122078741,0.3318586951567774,2.7911895489613556,2.459330853804578,2.763245249130721,2.7534138079099337,0.4613830755647296,6
15,100,Bulgaria,0.11037072449229794,0.4172685652038457,3.780609098320852,0.14754098360655737,-0.017583950481439802,0.3400023182090006,1.7503468784691776,1.410344560260177,0.8349095055848246,0.8524934560662646,0.4036509642341689,3
15,152,Chile,0.20569211219271402,0.6043898117890218,2.938322745321249,0.22131147540983606,0.009979655951645983,0.5735630719963678,2.440508897081198,1.86694582508483,2.170998585603984,2.161018929652337,0.35131652638385796,8
15,170,Colombia,0.098225988156931,0.5142125500477969,5.234994930529626,0.05737704918032787,0.0005517835325382182,0.36288364625573216,1.240339179679324,0.8774555334235916,0.752365100247527,0.7518133167149889,0.3414628846872576,8
15,191,Croatia,0.08993461738684391,0.43434898711610576,4.829608439293194,0.07377049180327869,-0.008203690739606,0.2780847065966524,1.0461335264586098,0.7680488198619578,0.33848597741219777,0.3466896681518035,0.32500098179807846,6
15,218,Ecuador,0.1403372197583841,0.15167725320902695,1.080805601466003,0.8114754098360656,0.0017538468881671038,0.055277783250081834,0.6913889176587839,0.6361111344087023,0.37380328227009285,0.37204943538192603,0.2438548074465728,8
15,288,Ghana,0.33416327385625705,0.36184741435018347,1.0828461493522326,0.8114754098360656,0.017672014291111083,0.10133739317845965,0.994168472706428,0.892831079527969,0.829223037796245,0.8115510235051339,0.36031452019322346,6
15,348,Hungary,0.23195225196340136,0.452756865887952,1.9519399447753167,0.45081967213114754,-0.013435452876108901,0.20851800394097328,2.8019306044158845,2.593412600474911,2.3626282658588393,2.3760637187349487,0.2916237103594973,6
15,360,Indonesia,0.16788454287185714,0.19846286413868683,1.1821389911408908,0.7540983606557377,-0.0014035060622938154,-0.13259984597704258,2.4291050117316835,2.5617048577087256,2.508308568779153,2.5097120748414468,0.35969244024854413,5
15,368,Iraq,0.8481185706090008,1.7151389032498845,2.0222866975054092,0.4344262295081967,-0.013250863287483766,0.8767026553500913,1.208130440263032,0.33142778491294117,-0.5170610113794648,-0.5038101480919809,0.393265440868265,5
15,404,Kenya,0.400716998773077,0.3708963170095836,0.925581690183349,0.8852459016393442,0.08688371153581503,0.3462831863361396,1.0084808319707128,0.6621976456345726,0.6629906148057003,0.5761069032698856,0.3927362392153816,5
15,458,Malaysia,0.15043911876277993,0.1395679412227341,0.9277370299065095,0.8852459016393442,0.03302613256556491,-0.022553832747970244,3.071865633802418,3.0944194665503884,3.0286747519944366,2.9956486194288714,0.45787478620135336,4
15,484,Mexico,0.8846271931172212,1.029061379167725,1.163271248243626,0.7622950819672131,0.8403380784121427,1.028184413909912,4.064596329416547,3.0364118984767368,3.9220098798925225,3.08167180148038,1.0,1
15,504,Morocco,0.16246950626276416,0.23484336506507406,1.445461185099305,0.6147540983606558,-0.01855847372168553,-0.019721843965624215,1.6456919885001315,1.6654138324657555,1.3947896583678558,1.4133481320895414,0.3572829385787217,5
15,508,Mozambique,1.1304039235408505,1.224143190547856,1.0829254614698953,0.8114754098360656,0.05161341752458837,1.1705904055085072,2.1802796566607285,1.0096892511522209,1.283449736053986,1.2318363185293981,0.43233164352852904,5
15,524,Nepal,0.4077996430360446,0.3016854285140418,0.7397883584890151,0.9590163934426229,0.23614691659349782,-0.005048062782499728,-0.5274583504484287,-0.5224102876659283,-0.007711135348426591,-0.2438580519419248,0.7883031031722693,3
15,566,Nigeria,0.5710028385574174,0.8265058308555251,1.4474636114657695,0.6147540983606558,-0.005789445081049918,-0.04562755284957287,0.441729080852883,0.48735663370245597,0.9847699269480884,0.9905593720291382,0.7943131765205934,3
